unique_id,country,language,degree_major,degree_year,age,gender,spld,stars_test_1,stars_int_1,stars_int_2,stars_int_3,stars_test_3,stars_int_5,stars_test_4,stars_int_6,stars_test_6,stars_help_2,stars_help_3,stars_int_11,stars_test_8,stars_help_4
f923b518,Canada,English,Business & Finance,2nd Year,18-21,Female/Woman,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5
fa50ab33,Canada,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,5,5,5,5,5,5,5,5,5,5,5,5,5
fd88cf40,Canada,English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,2,5,3,5,3,5,5,5,2,5,5
ff96f04c,Canada,English,Business & Finance,NA,NA,NA,NA,4,4,4,3,5,4,5,4,5,3,2,3,4,3
0c4a9085,Canada,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,5,4,4,5,5,4,3,5,4,5,5,5,4
347793c4,Canada,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,3,4,5,4,5,4,5,5,5,4,3,4
3f6bf218,Canada,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,4,2,1,2,4,1,4,1,5,4,5,2,2,2
4c80cf18,Canada,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,4,3,4,3,3,2,4,2,3,4,5,2,3
5634f64c,Canada,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,4,2,2,5,3,5,3,4,3,5,4,5,5
57846271,Canada,English,Psychology,2nd Year,18-21,Another Gender,I do not have an SpLD,3,4,4,2,4,1,5,2,3,5,3,3,5,3
5f356ad8,Canada,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,1,5,3,5,2,5,5,4,2,4,4
5f930776,Canada,English,Psychology,3rd Year,18-21,Male/Man,I do not have an SpLD,5,4,4,4,5,5,5,5,4,5,5,5,4,4
60f989f9,Canada,English,Psychology,2nd Year,18-21,Female/Woman,NA,3,2,2,2,5,2,4,2,3,5,2,2,5,5
701f7f1d,Canada,English,Psychology,3rd Year,26+,Male/Man,I do not have an SpLD,3,2,3,3,5,1,4,2,4,1,1,2,4,1
72160231,Canada,English,Psychology,3rd Year,22-25,Female/Woman,I do not have an SpLD,2,3,3,1,5,1,5,3,4,4,3,2,4,3
7a8f3f1b,Canada,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,2,2,5,1,5,2,5,3,2,2,4,2
976a1165,Canada,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,1,5,1,5,2,5,5,4,2,5,4
b40b43d0,Canada,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,5,4,4,5,5,4,4,4,4,4,4,3,2
c1297110,Canada,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,2,2,2,5,2,4,3,5,3,3,3,5,2
c443b471,Canada,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,2,2,2,5,1,4,2,5,5,5,2,4,4
d630da25,Canada,English,Psychology,2nd Year,26+,Female/Woman,I do not have an SpLD,5,5,4,4,5,3,5,5,5,5,4,5,5,4
f1cf572a,Canada,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,2,2,2,1,4,1,3,2,3,1,1,2,2,1
f484939d,Canada,English,Psychology,2nd Year,18-21,Female/Woman,ADHD/ADD,3,1,3,1,5,1,3,2,3,5,4,1,5,2
fb2f642c,Canada,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,3,3,3,3,3,1,3,3,3,1,1,3,1,1
fb996d9a,Canada,English,Psychology,3rd Year,18-21,Male/Man,I do not have an SpLD,2,1,1,2,3,1,3,2,3,2,2,2,1,1
ff801325,Canada,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,5,4,2,5,1,3,5,4,5,2,2,2,1
03dfff39,USA,English,Psychology,4th Year,26+,Female/Woman,I do not have an SpLD,2,2,4,2,3,2,2,4,2,2,4,2,3,2
05f6f15f,USA,English,Psychology,4th Year,18-21,Female/Woman,I do not have an SpLD,3,4,3,4,4,4,3,3,3,1,1,3,3,1
0613f949,USA,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,3,4,4,5,3,5,3,4,4,3,2,4,2
0f258387,USA,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,4,3,4,2,3,3,2,5,1,1,4,5,1
10a1fbaf,USA,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,3,2,2,2,5,2,4,3,5,4,3,3,4,2
1af04461,USA,English,Psychology,4th Year,18-21,Male/Man,I do not have an SpLD,4,1,5,5,3,1,4,1,3,2,1,5,1,2
1c5079b6,USA,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,1,3,1,4,1,2,3,4,5,5,4,3,3
23f575af,USA,English,Business & Finance,4th Year,26+,Female/Woman,I do not have an SpLD,5,3,1,3,5,1,5,2,5,1,1,4,5,1
29fadaff,USA,English,Psychology,4th Year,26+,Female/Woman,I do not have an SpLD,2,3,2,3,4,2,4,2,2,3,3,3,3,3
3215c59f,USA,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,5,3,4,2,5,1,4,2,4,3,4,2,3,3
33ab6656,USA,English,Social Sciences,4th Year,18-21,Female/Woman,ADHD/ADD,5,4,4,2,5,1,5,5,5,5,3,2,2,2
34bf2b43,USA,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,5,5,4,5,5,5,5,5,5,5,5,4,5,5
5073852b,USA,English,Psychology,4th Year,26+,Female/Woman,I do not have an SpLD,4,2,4,2,4,1,5,3,4,5,5,3,4,4
55c0da09,USA,English,Business & Finance,4th Year,18-21,Male/Man,I do not have an SpLD,5,3,4,4,5,5,5,4,4,4,4,2,5,3
5748c674,USA,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,3,2,4,5,1,4,2,5,1,2,3,1,1
636ff3a1,USA,English,Business & Finance,4th Year,22-25,Female/Woman,Other - Undiagnosed ADHD/ADD,4,3,3,3,5,3,5,4,3,2,3,3,5,2
6cb9b45b,USA,English,Business & Finance,3rd Year,18-21,Female/Woman,Dyslexia,4,4,2,3,4,3,4,2,4,4,4,4,4,4
7ba3843d,USA,English,Business & Finance,4th Year,22-25,Male/Man,ADHD/ADD,5,3,5,3,5,1,4,4,4,4,2,3,4,2
9b642fda,USA,English,Business & Finance,3rd Year,18-21,Female/Woman,I do not have an SpLD,3,1,4,2,4,1,4,2,5,1,2,2,3,3
a468a09c,USA,English,Business & Finance,4th Year,22-25,Female/Woman,I do not have an SpLD,2,1,1,1,3,1,1,1,2,1,1,1,1,2
a46f6fff,USA,English,Business & Finance,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,2,3,2,4,2,5,2,4,2,2,2,4,2
af55cf52,USA,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,4,2,3,2,4,4,4,3,3,3,2,3,2,2
cc835137,USA,English,Social Sciences,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,4,3,4,5,3,5,5,4,1,4,5,1,3
cff14f93,USA,English,Psychology,4th Year,26+,Female/Woman,I do not have an SpLD,5,3,5,5,5,4,5,5,5,4,5,5,4,4
f0447074,USA,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,3,2,2,2,4,1,4,2,4,1,1,2,4,1
faf5f0f5,USA,English,Psychology,4th Year,26+,Female/Woman,I do not have an SpLD,2,3,3,2,4,2,4,3,1,1,1,3,3,1
003f56f5,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,4,4,2,3,4,1,4,3,4,2,1,4,2,2
00d03a74,Slovakia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,2,2,1,5,1,5,2,5,2,1,5,2,1
00f98342,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,1,3,3,1,4,1,4,3,3,3,3,3,3,3
0140b76f,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,2,1,1,1,1,1,3,1,4,1,1,1,1,1
0454fc76,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,3,3,3,3,4,2,4,2,4,1,1,2,4,1
0bf925b5,Slovakia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,4,1,1,5,1,5,4,5,1,1,2,1,1
0ff6c2fb,Slovakia,Non-English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,3,1,5,1,2,3,4,1,1,3,4,1
1127a011,Slovakia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,1,4,1,4,2,2,1,1,2,1,1
15608a11,Slovakia,Non-English,Psychology,5th Year,26+,Female/Woman,I do not have an SpLD,3,3,2,1,4,1,2,3,2,1,1,3,3,1
17245bdc,Slovakia,Non-English,Psychology,4th Year,26+,Male/Man,I do not have an SpLD,2,3,2,2,2,2,2,2,2,2,4,1,2,4
17fd94b5,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,5,5,5,2,5,3,5,4,5,1,1,5,2,1
1fa3ffd9,Slovakia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,4,3,2,2,1,3,1,1,1,3,2,2
22f12f9d,Slovakia,Non-English,Psychology,3rd Year,22-25,Female/Woman,I do not have an SpLD,4,3,1,1,5,1,5,2,5,2,1,2,2,1
24380d53,Slovakia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,1,3,5,5,5,5,3,5,5,2,3,5,2
29070979,Slovakia,Non-English,Psychology,1st Year,18-21,Male/Man,I do not have an SpLD,4,5,3,5,5,3,5,5,5,5,2,4,4,2
2a0929bf,Slovakia,Non-English,Psychology,NA,NA,NA,NA,4,4,3,4,5,3,4,3,4,2,3,5,3,2
2c1dbf1d,Slovakia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,3,2,3,3,2,3,3,3,2,2,3,2,2
31bb94b5,Slovakia,Non-English,Psychology,4th Year,22-25,Male/Man,I do not have an SpLD,2,2,2,2,4,2,4,2,3,4,4,2,3,4
35104952,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,2,2,4,2,3,3,3,3,2,2,1,1
37293c7a,Slovakia,Non-English,Psychology,3rd Year,26+,Female/Woman,I do not have an SpLD,4,2,3,2,4,4,4,2,3,2,2,2,2,3
43d57a74,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,4,2,1,1,5,2,4,3,5,3,1,1,2,2
46b96185,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,1,1,1,4,1,4,2,1,4,1,2,1,1
47d41477,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,2,2,5,1,4,3,2,5,1,2,1,2
4985c3c5,Slovakia,Non-English,Psychology,4th Year,NA,Female/Woman,I do not have an SpLD,5,4,5,3,5,2,5,5,5,1,1,4,2,2
58a6a4a1,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,1,2,1,2,2,1,2,2,1,1,1,2,1,1
5bc18fcc,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,3,3,2,4,5,1,3,3,4,3,1,3,3,1
60dba8c7,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,5,5,5,5,5,5,5,5,5,5,2,5,5,2
6405af97,Slovakia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,2,2,5,3,5,4,5,1,1,2,5,1
6734888f,Slovakia,Non-English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,5,5,5,5,1,4,5,5,3,2,5,2,2
6df38800,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,5,3,3,2,5,2,2,3,5,3,3,4,4,3
6f4f0d57,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,4,4,2,2,5,4,5,4,5,3,2,2,4,2
6fc315f3,Slovakia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,3,5,1,5,3,5,4,3,3,3,2
713c09a5,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,2,2,NA,1,3,1,2,2,3,2,1,1,1,1
7273fff7,Slovakia,Non-English,Psychology,4th Year,26+,Female/Woman,I do not have an SpLD,3,3,3,2,4,1,4,2,4,3,2,2,3,2
72f818f4,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,2,4,1,4,3,4,3,2,3,3,1
7a65265f,Slovakia,Non-English,Psychology,2nd Year,18-21,Female/Woman,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,4
7cc43f75,Slovakia,Non-English,Business & Finance,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,5,2,3,3,1,1,3,1,1,3,3,1,1
896b91b9,Slovakia,Non-English,Psychology,1st Year,18-21,Male/Man,I do not have an SpLD,4,3,2,2,4,2,4,3,3,1,1,2,3,2
8b03b1f9,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,2,2,5,2,5,4,4,3,2,3,3,2
8c0886d4,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,5,4,4,4,5,3,5,3,5,4,2,3,4,2
941f4ffd,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,NA,5,5,2,4,5,3,5,5,5,5,2,5,4,2
9c0a36c6,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,1,3,1,4,1,3,1,3,1,1,1,3,1
9d05172c,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,"ADHD/ADD, Dyscalculia",5,4,2,3,5,2,5,4,5,5,2,4,4,2
ad4fb450,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,4,3,2,3,4,3,3,3,4,4,2,3,3,2
ba922c81,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,2,2,2,1,3,1,2,2,2,2,1,3,2,1
bd159c16,Slovakia,Non-English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,4,3,4,4,1,5,4,5,4,4,2,3,3
bf75c521,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,4,2,2,1,5,2,5,2,5,3,1,2,1,1
bfff9392,Slovakia,Non-English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,3,3,5,5,1,5,4,5,1,2,1,1,4
c1822092,Slovakia,Non-English,Business & Finance,NA,NA,NA,NA,3,4,3,3,4,2,4,2,4,1,1,1,2,1
c5f5103b,Slovakia,Non-English,Psychology,3rd Year,22-25,Another Gender,I do not have an SpLD,1,2,2,2,5,2,5,2,5,1,1,3,1,1
c72c5f90,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,4,3,2,1,4,1,3,2,4,1,2,4,1,2
cdf0449d,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,2,3,3,3,2,4,2,3,2,3,2,3,3,2
cfdc6c0a,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,4,5,4,5,5,4,4,3,5,2,2,4,2,2
d009f923,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,1,4,5,1,2,2,3,2,1,2,4,4
d91c7008,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,4,4,3,3,5,1,4,4,3,3,1,3,2,1
dbf29431,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,4,3,4,5,2,4,3,5,5,5,4,4,5
df00687c,Slovakia,Non-English,Psychology,5th Year,22-25,Female/Woman,I do not have an SpLD,4,2,3,3,5,1,4,3,4,3,2,2,2,2
f1005f25,Slovakia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,2,3,3,5,1,5,3,4,2,1,5,4,1
f7c84b9f,Slovakia,Non-English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,5,3,4,5,4,5,4,4,5,2,4,5,1
fab2bf97,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,4,3,4,5,3,2,3,5,2,1,3,2,1
fb4fc3bc,Slovakia,Non-English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,1,5,1,4,2,4,2,2,4,4,2
fcfd5fff,Slovakia,Non-English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,1,2,2,5,1,4,3,4,3,2,2,1,2
fd67326f,Slovakia,Non-English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,4,4,3,2,4,1,3,4,4,5,4,3,4,2
ff32dd17,Slovakia,Non-English,Psychology,3rd Year,22-25,Female/Woman,I do not have an SpLD,1,2,1,1,2,1,2,1,2,4,1,2,1,1
ff9193b1,Slovakia,Non-English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,3,2,2,5,1,5,3,5,3,2,1,3,2
011d2423,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,5,3,2,5,5,2,5,3,5,4,1,5,2,1
033f80d3,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,1,2,4,1,4,2,2,2,3,1,1,2
063c46b8,England,English,Social Sciences,1st Year,18-21,Female/Woman,I do not have an SpLD,2,1,2,1,4,2,3,1,3,2,1,1,2,1
07b98dca,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,3,4,2,5,1,5,5,4,4,4,4,2,4
0a99a41c,England,English,Psychology,1st Year,18-21,Male/Man,I do not have an SpLD,4,3,2,2,4,2,4,3,2,4,2,3,3,3
0c2f80b7,England,English,Psychology,3rd Year,22-25,Female/Woman,I do not have an SpLD,5,5,5,5,5,2,5,5,5,5,5,5,5,5
0cbf1696,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,2,3,4,1,4,2,3,4,3,3,4,3
106fbf2d,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,1,4,2,3,4,5,5,5,4,4,2
14d9747b,England,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,2,1,3,1,3,1,4,3,5,3,2,2,1,1
14da5447,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,4,4,4,5,1,5,3,5,2,1,3,5,3
170a9c79,England,English,Psychology,3rd Year,22-25,Another Gender,ADHD/ADD,2,1,2,2,2,1,2,2,1,5,1,2,2,2
18cbd7a6,England,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,2,3,2,4,2,4,2,4,2,2,2,3,2
1b4654c5,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,1,4,1,5,2,4,3,3,2,2,2
1d202d90,England,English,Social Sciences,2nd Year,18-21,Female/Woman,Dyscalculia,4,2,3,2,5,2,5,2,5,4,4,3,4,3
1fc8b7b9,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,3,3,3,5,1,5,4,5,3,2,3,3,3
20cbf6b7,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,5,5,4,4,5,1,5,4,5,3,3,3,4,3
2128aa2d,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,2,4,2,5,2,4,2,4,1,4,2
21fb9f9f,England,English,Psychology,1st Year,18-21,Male/Man,I do not have an SpLD,3,4,2,3,4,2,3,2,3,2,3,4,3,3
247205ff,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,4,3,4,2,1,2,3,3,3,3,4,3,2
26fd8bd6,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,2,5,1,4,1,4,2,2,3,4,1
280caa31,England,English,Psychology,2nd Year,18-21,Female/Woman,Dyslexia,5,5,5,3,4,2,4,4,3,3,3,5,2,4
28d45288,England,English,Psychology,2nd Year,22-25,Female/Woman,I do not have an SpLD,2,1,2,1,5,1,4,2,5,4,4,1,4,3
2912323d,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,3,2,5,2,5,5,5,4,5,5,3,5
2bf7c0fb,England,English,Social Sciences,1st Year,18-21,Male/Man,I do not have an SpLD,3,1,3,1,5,2,5,4,4,3,3,1,2,3
2c24cb4c,England,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,2,5,2,4,3,4,2,2,3,4,2
2d694953,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,5,2,5,3,5,1,5,5,4,4,5,5,5,2
2fa738fa,England,English,Psychology,2nd Year,18-21,Female/Woman,NA,4,1,4,1,5,1,5,3,5,3,4,1,2,1
31948acc,England,English,Psychology,2nd Year,18-21,Female/Woman,Dyslexia,1,1,1,1,2,1,3,1,3,1,1,1,1,1
320b080b,England,English,Psychology,1st Year,18-21,Female/Woman,Dyscalculia,4,3,4,3,5,3,5,4,5,4,5,4,5,4
3354f109,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,4,5,3,5,3,4,4,4,4,4,5,5,4
35d56799,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,3,5,5,5,4,5,3,2,3,3,3
3d2d8569,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,5,3,5,3,5,1,4,5,5,4,5,3,3,5
3f9cdfa2,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,5,1,4,1,5,1,5,2,5,3,2,2,4,2
40548b9f,England,English,Psychology,1st Year,18-21,Female/Woman,NA,2,1,2,1,5,1,5,2,5,5,5,2,3,2
4093c0f6,England,English,Psychology,3rd Year,22-25,Female/Woman,I do not have an SpLD,5,5,4,3,5,1,5,4,5,4,4,4,4,4
430d3583,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,5,5,5,5,5,3,5,4,5,3,5,5,4,2
444a02fb,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,4,4,3,5,3,4,4,5,4,4,3,3,3
4575d570,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,3,4,3,3,3,4,3,3,3,3,3
46020c7c,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,1,2,1,2,2,2,1,2,2,1,1,2,1,1
48f1c85c,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,5,3,3,5,4,2,5,5,4,5,5,5,4
48f680f0,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,4,4,4,2,4,2,4,3,4,2,3,2
559bf961,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,4,4,4,4,1,2,4,2,4,4,4,2,3
5a9bc1c2,England,English,Social Sciences,1st Year,18-21,Female/Woman,I do not have an SpLD,4,3,5,3,5,3,5,4,5,3,4,5,5,4
5d252ddf,England,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,3,3,3,5,2,5,2,5,5,5,3,5,5
5d414b20,England,English,Psychology,1st Year,22-25,Female/Woman,Other - Undiagnosed Dyscalculia,3,2,5,3,5,1,3,5,4,2,2,5,5,1
5d442d59,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,2,3,2,2,3,1,4,1,3,2,2,2,2,2
5d4fbb8c,England,English,Psychology,1st Year,18-21,Another Gender,Dyspraxia,4,3,2,3,5,2,5,4,4,5,5,4,4,5
629b2a72,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,5,5,4,4,1,4,5,5,5,5,3,4,5
660351df,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,3,3,3,4,3,4,2,2,3,2,2
67241079,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,3,2,4,2,4,3,4,2,3,3,3,3
67f1cd60,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,1,4,1,4,2,3,5,3,1,2,3
6c55f361,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,3,3,4,1,4,4,4,2,2,2,4,2
6cfc7db5,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,4,3,2,5,1,5,3,5,3,4,3,4,3
7197f281,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,3,4,1,3,3,3,3,3,3,4,3
72427917,England,English,Psychology,1st Year,18-21,Female/Woman,Dyslexia,2,1,3,1,4,1,5,1,5,2,1,1,5,1
750ca90b,England,English,Psychology,2nd Year,22-25,Male/Man,Dyspraxia,5,4,2,5,5,1,5,5,5,4,4,4,5,4
752c2d46,England,English,Psychology,2nd Year,26+,Female/Woman,I do not have an SpLD,1,2,2,3,4,1,1,2,2,1,1,3,4,1
756978f9,England,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,2,2,1,4,1,3,1,4,1,2,1,2,2
7bc5fdc6,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,1,3,1,5,1,5,2,4,2,1,2,3,2
7cd9a964,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,5,4,4,3,5,1,5,4,5,1,4,1,4,2
7fc6100b,England,English,Psychology,1st Year,18-21,Male/Man,I do not have an SpLD,4,4,4,4,5,3,5,4,5,5,5,4,4,4
8a455cc3,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,5,5,5,5,5,1,5,4,4,3,4,5,5,5
8b05bc01,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,4,5,2,5,2,5,5,5,2,4,4,4,3
8c6b6d22,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,3,1,5,1,5,2,5,5,4,2,3,3
8d64b6fc,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,2,3,2,3,3,2,2,2,1,3,3,3,2,2
904a7b22,England,English,Psychology,3rd Year,22-25,Female/Woman,I do not have an SpLD,2,2,2,2,3,2,3,2,3,3,3,2,3,2
915f95b0,England,English,Psychology,1st Year,18-21,Male/Man,I do not have an SpLD,3,2,2,2,3,1,3,1,3,2,2,2,2,2
91fbb2b8,England,English,Psychology,1st Year,18-21,Female/Woman,ADHD/ADD,4,4,4,4,5,1,5,3,4,4,5,4,4,4
93410fa5,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,2,2,3,3,4,2,4,4,3,3,2,3
93f5b7a1,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,5,4,5,4,5,5,5,5,5,5,4,5
9772fd1b,England,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,2,2,1,2,4,1,4,1,4,2,2,2,2,3
a317da16,England,English,Psychology,2nd Year,22-25,Female/Woman,I do not have an SpLD,3,4,4,1,4,1,4,4,4,3,3,4,4,3
a5a4a309,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,2,4,3,5,1,5,4,4,2,2,4,3,2
a7a4551c,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,3,4,2,4,3,4,3,4,3,2,3,3,2
aa40c7f9,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,4,2,5,2,5,4,4,3,5,2,3,5
